,002-064,002-066,001-047,501-053,002-069,002-075,001-043,001-076,001-038,002-070,001-064,502-052,002-074,001-071,502-062,001-078,501-056,002-067,501-059,002-042,301-028,001-046,001-055,301-033
MYO1C,104.90260248634178,159.29781216337886,134.1109337302682,162.31835101943068,187.1765038403849,193.7190300955741,136.17478417144613,143.90584793248723,93.2572750230557,159.210958300736,268.88985525538885,221.66530491576228,193.42930009046012,107.59998681418526,198.9563006663728,149.68195769629415,203.23299560048684,130.33224334872673,90.5226913978321,233.84593597905098,175.17655849520756,138.57327266369836,102.2153559949379,129.0953329498199
INPP5K,81.81636042455894,92.77772197218817,88.74383510241874,89.13595037918209,126.66713543809333,86.91134822359764,105.20403757906654,111.18056059463427,80.41382881775957,103.73105879549263,68.60595016276949,89.23878162222807,111.55855067941845,98.60424415085984,110.72792129077173,88.15047340863377,86.74449977864087,112.71928640447,58.54189023099148,162.86351109332233,0.0,96.67110036046788,101.0389096510884,48.70085873798057
PITPNA-AS1,10.802664072946428,48.29981440075103,17.168838847043435,7.149063092057257,17.061747267247938,61.4449097117221,8.807867003245148,5.142835784022942,9.136811115671021,12.824330515197104,13.477758388992164,5.914721931782824,9.443424332391842,12.913983657311348,13.335247112276349,11.79438559875666,0.0,9.634249081406452,0.0,24.287734746475905,0.0,13.816813366045224,22.27121684399923,0.0
PITPNA,268.85405789710546,241.98612895569553,278.9046610911588,397.51894726794285,215.08964404584322,309.5932756451863,256.74562236014094,300.21339903490116,321.4737084097376,442.45556789679824,290.8166147846631,386.2425254431885,401.0796898282204,462.2751718169858,316.0222440003032,262.92449636683017,270.298751288374,324.166169564525,296.8992138871754,165.0103256045938,0.0,280.2149087200655,287.8274047462817,396.947808169496
SLC43A2,112.07674844790228,120.95676292834946,90.52508400919973,91.95247863903035,61.537666967213596,81.74657150550024,83.57825557371338,60.277947273896565,89.65705911750958,120.99154228223658,139.19921215285126,113.8119662013577,112.3331165717489,86.21347481924298,146.4453449317969,56.5280329339414,167.3797181306567,139.0992973219754,77.50935226151356,163.8511734749526,128.94184022758984,50.60736324203206,107.67718580723633,166.29012689872837
SCARF1,57.52809252838428,94.16093304952116,71.32097718711307,85.96755577822785,66.61288407514826,47.64908368717235,58.41355604868323,67.08990750226407,59.92922498620847,83.83563350672901,56.35622187200304,134.00519508596182,82.07093809165633,65.64564947866437,111.88509015732708,77.07399182141201,89.304702251251,85.83575729587884,58.171919968673784,108.85882241552797,91.93412771370112,36.25032437787742,49.42341477365589,76.2191031418637
RILP,45.53530085595796,69.18208088056834,60.65960081723205,58.70897266507626,43.29076979527331,30.803645275670405,36.16563572544599,25.045501540162473,13.087081460607012,43.350575181286786,33.139946257217964,35.15852019333802,31.786706057525077,26.35865559652331,40.58898219229462,28.906911473955272,48.27393327827888,63.478091463431745,0.0,185.5384387961937,0.0,25.94750163374408,31.900104464713486,0.0
PRPF8,307.28285465002506,373.5938113235752,349.5720933925532,453.31196177725553,430.45339675793366,509.4404101766286,525.6582665618085,528.3965961308307,279.4865114465576,450.14621473152806,502.18813134281135,441.78409001766624,449.88548467326893,507.3624034338607,444.9595070123277,394.9780953114016,406.73555811344215,459.24500006907454,309.01754914787637,207.40383294145235,160.77933164180956,567.0465692876371,475.17585449253977,299.9161217280637
TLCD2,25.01912526091351,75.63468556908907,50.60780777755292,30.950923386653052,123.93419914548673,40.504011427172856,31.641858041229764,17.37003565847767,29.45705419175378,50.087249269823516,29.69237520452764,30.782890842451636,17.83240784452851,19.181677204110613,46.83144332364045,40.56007157188558,94.82211589004642,37.864585558104125,41.66450073487116,129.0144876636109,0.0,36.48477819046567,27.490039716960844,21.408016846666676
MIR22HG,185.15855114830794,105.2049540731697,146.46985960803232,104.67735112822037,178.73776077000988,190.99674839811672,74.0753610505116,39.829133216384875,170.82103728849643,228.58918187309334,224.6609020320048,146.27844201518155,311.96823504503044,115.44521860563982,159.14987733309982,77.78395985748448,264.6483891601128,71.99014632307477,67.6126809923909,152.82998796487541,152.64882960633963,56.84667039729435,72.76556983591979,42.18512093964727
WDR81,109.2351222126256,141.9108200092641,150.37349232410904,127.30684228412655,138.70710397163134,115.4499966538878,161.5690607155591,109.16176705389616,86.96580889271634,114.84357677492463,109.76389106978742,122.0107068491641,81.18063201596037,138.39051946194127,171.39651614002133,84.06404820075146,183.18127465299045,190.07406756014464,73.12065018174667,112.87418848951718,56.37019604310291,123.17571213266584,94.04810417452357,186.93757772810298
SERPINF2,21.401318041560632,55.817695959929765,18.51842916437322,24.23466334319566,59.15224105873166,24.4092851613331,92.96650411641298,28.924156450696767,29.56508432652951,21.934253658998955,6.230230317129001,11.620095496683781,7.63930744500952,17.16265674542039,25.042684209248176,13.630185489394691,60.96290244646577,31.174704490282373,6.149602968116943,159.05272775695028,0.0,20.580210612414007,9.780340770128106,107.43264061900787
SERPINF1,102.10659500960304,109.44188714551447,80.91748395736994,107.56112115695242,111.78256835970572,77.271083989896,166.5796438832248,69.9184864951614,89.43685208476904,194.80801413647035,70.0362624334117,91.93831901756,69.32863127770345,93.9297953455829,177.97314454970223,70.79085783607509,241.71643566636126,119.9200867822958,101.28334386786584,154.09308633466486,0.0,112.70638060128529,97.29467848150058,126.3860579857392
SMYD4,98.06392658023285,109.10917178790821,92.62619706701976,101.26822793037427,151.57870539027738,135.33381463462592,123.12701871575787,107.15577738713843,103.44300245756169,114.92622454401584,112.91967863167308,107.04794029934803,96.5617226362247,82.24116048664861,93.29670789694312,104.27530777903725,124.71615152982673,84.23850287821104,106.06662959866307,134.90565934153662,67.05051562290822,131.82543449732017,120.74550867938152,111.17808572443666
RPA1,92.29415825843824,135.8498239345232,143.45713197346296,162.50797568362879,150.58043787844886,209.01632256759817,184.56854299213404,252.24804196747925,95.58049384878576,155.41818293850744,184.33059621395563,175.69911970045766,165.88925817404137,181.29309595536714,130.4526861876149,163.99130592091743,129.42807273416,142.46069855875047,175.92768942747514,115.85172819407269,0.0,199.23236607553233,122.42437614534418,91.74418872963345
RTN4RL1,37.95664495675793,24.145452319873698,1.2874253811701084,48.96204859229105,11.697325662232124,0.0,7.485305900009297,0.5141887096366787,69.88371136120043,57.31418283045311,3.5372589463085413,3.991700827785918,7.435324830609016,14.283459096344158,14.499406067429417,3.5376629742811896,29.667544183099523,19.024131948333405,7.9805306918839145,61.92229882513254,0.0,1.1511887173947783,20.040397669254425,0.0
LOC105371485,49.91823685361104,42.339478255227334,1.5050154706610936,21.93396843867478,19.229500974939455,1.0099205805359466,6.176760686733133,0.9016390085526232,132.1534882863431,45.866426537419166,0.5907282101596113,2.7220348143115034,3.1042794687993562,6.79221653785808,7.013783536976013,4.824831415352069,20.230997162759493,11.40122926227576,0.0,57.484507565894944,442.31868530279485,0.8074519213323103,20.49902879818852,0.0
DPH1,88.91751367658308,118.98628934680993,74.35356785382785,128.10528306734201,140.207011303416,132.14671333595902,119.13238073603574,102.80728537878855,92.90122901978788,135.7075689508806,117.15996630032713,90.76637550552117,124.24656146341044,117.02106000395862,87.0977871253224,91.91621718337004,87.60188944904851,119.42541751133736,65.12789525205663,104.42136852902681,79.17481417483587,126.32225553437458,100.64408153786415,109.40139927547919
OVCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR132,364.3874580079581,215.99421951490976,92.13376886235191,25.57618611151837,78.47921090960439,103.04189685567258,63.02130581859895,73.5951681832458,49.03120420488805,96.34754450427289,24.10872952750414,39.675486225572904,152.0297818264271,51.975587690069936,53.671068823171645,49.22761161901294,98.29345863377492,68.93416504451878,285.56077148978676,304.117708343662,0.0,8.238407969633126,23.902969365242736,0.0
MIR212,973.3060035386122,198.32196519096257,98.69480997830726,11.741794533015254,24.019394854151646,321.67806709307234,72.33127145089198,84.46718166486166,45.019560224488124,265.3936907708608,71.94264061275666,43.71517209581305,244.28421761655443,47.72303960633694,73.91969933373184,19.371384831897302,18.05025331274776,39.558810622138616,131.09835418394758,159.56305736472657,0.0,30.2574256339253,21.94727187172288,0.0
HIC1,27.1315200673448,86.63744458638251,28.50109125985722,79.17167083373752,41.54810222366512,43.384857854698446,26.49529800310177,38.04565212630424,28.095581491848776,98.2437353424446,96.62744897297978,80.85617466661031,47.503056624169645,36.688901522714225,58.5000087228391,36.705604625149924,64.89453429533758,27.263768346880934,48.021967430479066,64.40183833572615,0.0,25.75874203726805,33.944103264850135,0.0
SMG6,102.49651084352179,127.98597677917911,115.79056123631027,118.30680184287131,132.5066918997957,120.53795852465618,108.56535084727939,95.56908508390906,117.61828707400804,151.27564742850785,161.4027884590917,122.70417501912705,108.24641307276217,116.07127126055518,127.03879692459216,114.93052885692286,151.99584049029363,103.43386214145859,143.2802792226149,143.24891244775202,0.0,143.77144475847453,129.52794725959083,226.46959229655073
LOC101927839,51.83539895606165,86.03262715326264,78.63811821209191,78.22350442417203,66.98366452284543,67.42713419597953,42.583762628835,40.56804077143356,76.7234758755361,70.48685549648617,95.17005870874961,82.40207322285887,81.10039417853417,50.52368747055859,61.07918818186293,51.02040793753233,148.2154603004499,40.450276777003715,142.1770883403375,123.60518528253468,0.0,65.62878236090839,66.30549037302194,0.0
SRR,35.75167395570365,79.15802915678641,44.352833688195545,48.05759078549601,64.5909003688672,68.80549785427213,79.76012897383106,82.57108564347946,27.410433347013058,59.84687573758648,57.467664241952704,52.986050638887804,56.66054599435105,51.92497595543938,60.00861200524358,71.20314268879021,50.67614168062331,43.35412086632904,39.91001557260396,68.81524844834841,0.0,81.3656787111552,46.76955537239838,116.20366340017227
TSR1,88.83418822644884,145.3755346672612,93.98527004836127,130.45079932035895,161.76327146673555,175.76561460526855,173.31187199374492,156.3399230814849,83.53275335280907,116.08769857700828,209.80293024624916,155.71595558077516,134.03389223462403,170.17440959166518,139.97843938804698,145.1038551443869,139.75602210911322,118.89061951243328,147.15121387994114,150.77413011088024,0.0,349.1544352228,109.3478716224427,341.0124999240374
SNORD91B,37.67724535094571,58.960584245961854,55.888952883468725,23.27202520057077,53.5567587964192,126.5744381646032,50.17574686233047,58.59435124499413,111.5349465021102,68.88167435279742,52.09983329198248,36.10111809714291,40.34724314988136,35.469826734439614,36.626878048245516,51.19164760381269,44.71909604509579,39.20242494085809,64.95864396501906,177.89124638635056,0.0,56.2215679008747,32.62432305256103,0.0
SNORD91A,39.41316031999452,182.74694174664614,32.479967382539414,67.6229004519203,48.416057690305664,65.38574816181945,74.98215574490372,77.83363336657409,51.85499083448893,72.78311140562126,114.73735675655111,25.176277123243118,53.59514123723956,64.13043716732886,14.190518196702449,85.53159445846453,124.74520614045569,27.339073309540826,75.50166994887032,114.86869312905709,0.0,60.99009879089654,69.51884545755152,0.0
SGSM2,244.3132793717633,260.7758273230465,178.4087943289605,219.82667832611605,331.11169684576356,216.7507549916146,204.06138868235476,241.62748896884133,252.3970431990031,340.8880561991904,219.8610775959158,233.10881009437924,254.45007739708944,368.64757866001105,279.70274796505845,274.27100081132386,162.3617606854365,334.18713171566986,273.03771442465796,119.45591696069745,186.5968294768315,351.19175531096795,232.25339387331343,386.75090919799425
MNT,110.45438903147374,166.98157878278266,115.32516174095142,125.43383540326029,140.59392942442744,163.62593730323604,116.13238273404907,96.96106315005612,146.84003208492962,155.61582975788235,123.62408437493049,93.49114976243204,116.61994134605241,81.24782132726558,113.80248696413838,86.77531427015099,157.9111920660107,117.2261088473994,135.90474137906068,143.2234775334461,209.54345716792557,96.68222919057672,99.0540588900767,144.7704529660806
METTL16,91.28318509304006,120.62699337896694,115.44221673083848,101.34427764056481,119.47861062441224,137.4583978873859,135.3681283477629,138.32044635739044,96.44888993694902,116.85787198493081,94.03052164605795,108.18697728211626,117.8752663491353,119.57468564896489,107.49733158089279,115.9160771337844,111.56648622452778,123.61796227321088,104.91977080985282,134.5766327785107,102.03926689154468,145.3856770651811,129.57341111193452,183.29326445435723
PAFAH1B1,261.9059661144993,141.94040294256968,222.8790645370469,303.03908176450153,193.97261649337042,211.2280318994415,238.61808597879767,291.2035376313247,315.73517729148665,309.70902538927595,240.91660315907802,270.67895330693625,281.63670721265675,305.8511654096733,188.88025223698384,285.38246920430987,175.18091316888663,258.2252998653173,291.1181229355251,94.31728174779423,297.8930104451943,266.10099618943383,362.71727581769,192.08918696111547
CLUH,138.19358338286,189.6992710522251,141.83036771416786,183.8186442690301,165.61198698351657,177.82791356053093,160.74314730840254,202.92934354469736,83.25356354557513,167.22183552366866,201.94467647587516,164.00580990148993,151.88105703985775,256.6439018829675,196.01218823326286,175.51223310252846,151.9360452759985,213.78957218834043,104.49868811763936,138.63485926109215,132.11866817522613,210.31103382653004,162.1712545477958,54.76729179382032
MIR6776,42.530585430050586,0.0,0.0,65.67444399822091,44.78192260943527,0.0,26.970982574908874,15.748118615482683,0.0,23.56199030249773,0.0,0.0,0.0,14.829193098014303,0.0,12.038713737337307,0.0,0.0,0.0,0.0,0.0,0.0,40.918642472703674,0.0
LOC105371592,16.99303300478319,9.848946352598594,24.506611958496162,26.24012773743815,0.0,37.58819533155009,10.776216514128375,16.779033829588773,0.0,3.1380528845313007,10.993145292451098,25.327827324135477,31.772966066433497,19.74994114633959,14.275938923243924,46.49715396068652,44.82004208582965,17.6809130997369,0.0,49.52577965609459,0.0,18.782826296454758,10.899322374219036,0.0
MIR1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1GAP2,106.83089785089446,127.4400307387492,22.032431405900095,171.1383701320253,45.602409242481215,95.33974763504808,61.47966009407998,9.005197407977153,185.4098191932583,152.63677546863673,37.17776068268196,35.96499598429654,54.193746024358894,53.43392202338133,74.1290665118766,55.8268976922089,53.77690976341737,107.92013285497934,26.804496208613813,119.42866913086114,423.6146888517938,29.164751739550937,138.3068586552478,100.34368384953802
LOC101927911,15.112334231102029,35.987725026796824,3.654953124547346,13.189918446356488,11.415344765720144,12.67180593303656,8.125193886470976,0.36494069061801976,38.90142674543356,15.834471880429541,5.977468780140215,4.721788030773208,5.528446177309521,7.560209207078776,7.806828680615828,9.485333761625546,35.87363777003286,9.229353303044125,16.99232399084945,68.93926280487008,0.0,4.24863694584772,23.231695873642245,49.47555817980626
OR1D5,5.344631608888146,9.293042032377373,0.0,1.375503086934694,8.441320875260962,0.0,3.389324753822414,0.0,5.273856895307447,11.84372675482314,0.0,0.0,0.0,0.0,6.735080876461191,1.5128522055439853,14.801592173392729,8.34147444428482,15.357634675435817,126.17206612706015,0.0,0.8861333385867366,0.0,0.0
OR1D2,0.0,5.356762718479039,0.0,0.26429249000034327,1.6219358096726093,0.21295747048133679,0.0,0.0,0.0,0.0,0.2491284716879392,0.0,0.0,0.17903056942558704,0.924353378204136,0.4360246227764893,6.500602789121352,0.8904172638500609,0.0,20.651449515692562,0.0,0.5107914087986161,0.24700224124099818,0.0
OR1G1,0.0,30.60278821583992,0.0,0.0,18.531998033764296,0.0,4.783430777313497,0.0,0.0,0.0,0.0,0.80305092360378,1.282148293626347,0.0,5.431641233607551,2.135122576662027,9.947534390792852,3.4881516380242465,0.0,48.36455396075129,0.0,0.0,0.0,0.0
OR1A2,0.8993923083774137,18.765949394413663,0.0,0.0,5.682007384853077,0.0,6.844249341589778,0.0,0.0,0.0,0.0,0.8617686255447017,0.0,0.0,0.9714655826416372,1.527492710758927,27.754690577665905,1.871599642337741,0.0,37.74609959165574,0.0,1.7894176450170873,2.5959138773005552,0.0
OR1A1,0.0,0.0,0.0,0.7499476839202659,1.1505879375627874,0.0,0.23098968963849958,0.0,0.7188491253728688,0.2017937912392751,0.17672969097676863,0.23267377609422926,0.0,0.0,0.26229147680555165,0.0,1.4410856905227558,0.8843165678341338,0.0,7.006506728528057,0.0,0.0,0.0,0.0
OR1D4,0.0,17.6108304104992,1.5650034737802796,3.909982034202859,15.996771547669107,0.0,0.0,0.9375771930509367,9.994251513004425,0.0,0.0,0.0,0.0,0.8828682066426274,2.735004011675245,0.716734723009991,20.035599035340596,6.147383285377747,0.0,70.84535342127113,0.0,0.0,2.4361250311700466,0.0
OR3A2,2.1896200177774734,8.15834561368956,0.0,2.415103587568582,3.458289835021833,0.38920088191559193,0.5950964741659026,0.34747157752934865,1.8519639583746046,2.599396835915045,0.45530697125615516,1.1988703392020532,1.91411218704427,0.0,2.027216885243207,2.9218867672146267,3.71265494465642,3.254651584469146,0.0,11.486869312905709,0.0,0.0,0.4514210743996852,0.0
OR3A1,2.013080257018038,5.250401003852199,0.0,10.102747402052835,6.358925232146043,2.5047488766360844,4.787268266906207,3.913341148131377,2.9796339498758684,7.527928309642776,1.8313640811356182,0.0,2.309718406207752,0.0,3.261599248580226,2.5642025649924225,9.557294172814697,1.0472849984200356,0.0,39.60274438203954,0.0,2.0025973644595565,0.0,0.0
OR3A4P,1.7175253527535825,2.9863677167701415,1.0615458196552068,1.7681004772507567,2.712662663199877,0.0,4.356709026473986,1.2719219689438443,0.0,2.854532706052086,0.0,0.5485590840222947,2.6274825401213437,0.0,1.8551601475497383,1.944651911027792,4.077059269819822,0.0,0.0,33.03752556661861,0.0,0.0,0.0,0.0
OR1E1,1.919896358357295,20.029456316149247,0.0,8.89393771054713,12.12915118878354,0.796268675013231,3.652535513204951,7.1089441339975386,3.7889453899722207,4.25449863151451,0.4657577816139858,4.292359412621276,4.895118580868763,0.0,2.073748259808851,4.891015298030688,22.787236393292883,3.3293566705701974,0.0,73.8604817946898,0.0,0.0,0.0,0.0
OR3A3,1.09710761646248,6.867392288879082,0.0,1.6941204074392413,2.7724380209409034,0.0,0.0,2.1936650012647707,0.0,1.0940378498274128,0.47907561954576033,0.84097043206356,1.3426904480997846,0.0,0.4740099642480182,2.9812554480709386,1.0417250075562714,0.9132149356632211,0.0,5.755488034535651,0.0,0.654836730010188,0.31665791000649485,0.0
OR1E2,2.5815890333055393,31.42138131626362,1.5955951054694002,7.972823448343689,20.38683205213488,1.0707028376978323,11.459892801890293,13.382660469535697,0.0,1.4302031150693066,3.757687781293083,11.54344393476545,1.3164444413982455,0.9001259185008681,6.506420723248003,20.46085915028933,26.555413824309973,3.581456105708023,0.0,72.23019057662519,0.0,7.70443708271246,2.483744759145593,0.0
SPATA22,6.141654469444367,13.729982205528179,3.795954229934895,13.096616979132397,17.552634701110815,5.094449026360874,9.458704728193567,20.142174089313166,8.657607735478484,6.31889739930621,3.8312648847030175,17.65420411561681,6.711104879575672,4.89467072885507,11.056365284959893,14.901065255305618,30.546582529265436,4.868776691955522,0.0,90.52134985114296,0.0,5.236862128948609,2.1103146030502766,0.0
ASPA,318.1171367692697,56.73127900757733,196.88305976853084,74.02654038350933,33.45044895000759,8.90267885579378,16.879359154664954,16.055267549984826,188.08856470179637,143.41572780016455,15.518061191591523,27.834610575976775,17.95139225957327,24.09965872335977,35.24201234274299,37.0635848936501,71.33633045756599,210.38925355000876,24.6720598122057,72.82026612838463,0.0,14.093386020250064,93.96586460049015,43.10171809265586
TRPV3,52.46783138149201,48.64540023544086,36.19940930745458,34.049613614026725,40.05735278115005,6.181225384996425,23.876781072879627,27.689252216073232,55.21311074734033,36.06847968469252,10.783236584017038,16.61847655825341,26.932996499103588,16.409922965605073,25.982680603569392,15.542321892842473,45.929684890830494,28.746811011648923,15.026382161336075,115.22058846905858,0.0,10.404241387095288,25.65889240395235,13.125432023110006
TRPV1,62.289313649410914,90.9140373134871,71.09664177507031,46.571459019333915,79.23049163251144,60.531279905014685,74.38889232746202,61.448765063312116,88.83185556163718,68.51292269876491,36.068083443779635,45.45247856673441,70.71446260136327,35.352001012968685,57.29517071024695,60.23065115335345,56.48267343923786,61.183911482256796,26.129405617384002,73.14631910359815,0.0,66.33717161994856,56.42902479792492,0.0
SHPK,26.27659629570443,52.98358732134481,33.16377873384816,27.95960577819366,46.0350598313466,28.847922812946344,35.70735945437381,32.37759973003673,32.68315486202279,28.99219556492659,29.08736038095982,31.736199383180015,32.766538466946194,27.94762659100425,26.95124553321269,30.188949786422143,31.97391756297187,29.408028171051306,38.06974382321603,20.85103310336316,0.0,39.09981480413525,16.570537896812944,33.25363546087295
CTNS,118.64563799702533,162.21606690099344,178.94007489932974,85.60192902630638,169.5044181210843,177.06383092342102,121.54108979301226,121.46957605755111,118.07514481993448,112.63954911432486,121.65068113623262,89.71518109782608,144.5317143553958,96.87966685087865,135.63810930481813,122.42318574640828,150.4491713782269,132.59275623358968,75.76102100749445,103.73694424550571,276.3039433448354,161.57367466974355,104.14865223427194,152.71542266209747
TAX1BP3,24.83260587866096,18.95619073512459,39.30640513256264,18.705248350929438,26.78484292208076,42.20166318723273,34.568167384206156,18.16564297933665,32.27325461422392,30.198930365981884,20.717621120032973,24.374136505268684,32.42971752090392,20.273364640876903,34.673090925710575,23.65899281906839,43.13239386826039,39.07184481433532,10.442301926310087,34.95135760523518,0.0,27.113370182463836,19.22968788181367,91.21272347993246
P2RX5-TAX1BP3,12.323426193195012,17.733107133078448,8.92992837350597,11.811390266911193,21.92456194138482,14.804529262041084,11.048739517138792,13.531914285344477,12.579555354852735,14.125223652979164,7.937916576435211,5.021754175274037,7.150935123165135,14.223971161245217,7.955982316096457,11.547379273205504,16.13976926186421,10.90630714527378,9.768547983223865,37.8979149795138,0.0,12.822897146299418,9.198898879341934,0.0
EMC6,6.50078896469685,5.651662220467846,2.00896171310396,10.038321751023402,1.7112263173294564,1.3480869925418302,4.122507699273636,0.0,6.414704177064369,14.40577645437685,3.15412135010093,4.152563843298304,3.31498444828781,3.399957484907424,10.532599645998062,0.9200571379571256,2.5719272854951467,4.509294475062433,0.0,5.683917198873032,0.0,0.0,1.5636009753170443,0.0
P2RX5,9.972397577239878,14.088445614658545,5.393159015208047,15.399074797397052,10.828415712937215,3.3605069689890237,3.1620227956674087,5.538831584581093,13.530468919928122,11.740027954995144,3.477681240213122,4.37947990030914,3.81396124303754,5.4329507748562085,7.629841461283798,4.057758207045882,14.302113280592485,6.268882557606666,3.581922245463048,52.31575651302511,0.0,3.720175282859668,6.296348487789349,0.0
ITGAE,18.117264933522,58.81769279671384,18.793316480051587,26.019759772495178,47.42393394787438,19.70469475617792,41.69839732537032,30.258237600332908,26.253454538666958,24.425668226339663,30.704669047203375,32.412264072857454,21.513756993538244,27.16738723424462,31.74847229790361,28.725516132122777,63.15674818607591,21.35528643703454,24.027417231532347,152.868272922129,0.0,34.78549841888715,25.963070784331368,95.39894814131077
HASPIN,11.0647441298773,31.198307001796046,3.3269612638890034,17.085843314040787,16.531045797011767,14.511334705559323,27.308481463046807,21.592432924696492,0.0,10.934380912635701,14.79967415041995,17.192237863923616,13.267048950351715,17.20440886773558,11.951423202967014,25.394498051587455,20.58645265200763,4.044983853389934,30.934899449912542,72.16563016316736,162.96367722721848,23.799190702408172,17.262780878723753,0.0
NCBP3,115.06661445324487,117.37642396356426,113.79021181505146,140.21553281341176,145.74812149271906,127.40374532286765,113.50899256220141,134.44742298965414,176.62225563615414,171.88087762786728,162.07019722906182,148.52863272771265,121.43878015377821,142.47207713997804,116.2472083272169,137.0867634469254,150.39834027231743,99.79999940650406,158.70738257866478,104.03576379469858,185.79187712141172,170.429266499513,145.14720901577596,128.36084014176637
CAMKK1,114.44292199467802,82.17834693773239,23.99510572976854,147.3529656988649,37.501019411062806,26.182595263192354,32.11263228682141,18.500278723314246,233.18351522168606,141.3909613147597,29.974549162979883,22.103617443844666,35.807005433086466,30.604039031822868,34.15486354254528,37.07658211692797,89.4863224236183,66.27018833134268,11.640644929558105,112.75460228820481,0.0,14.216878652829825,109.13105991912788,50.84007983013053
P2RX1,4.663346839686236,35.38232729205212,3.5373203199813266,10.146862482914853,18.07845988769143,3.9561194560654824,19.35677208619917,5.8865876730453515,10.039841104295373,9.864269635004119,14.192746754280819,4.265165042292961,3.2427369413053584,2.660686445360904,9.845136505281063,2.7000156253278043,41.76351057916549,9.263137611468851,7.3090820883092915,90.07265845918106,0.0,3.3738639835091564,12.542092770079849,0.0
ATP2A3,17.473758586668104,51.90379010655687,28.12488108436561,42.53483381537659,18.973684169571406,13.739417873211758,20.31529689959769,8.087674437662658,12.213343626837775,33.881684009626795,29.055163697571267,19.300716728796033,27.659656979374017,11.042833043973221,28.57318036047665,6.285700092946026,59.91437629416345,17.802325627429855,4.184192357532057,125.40734995987324,66.12641886036995,3.017841306154598,11.733018547410241,0.0
ZZEF1,190.7880088601816,209.53125048435913,206.65246367113016,217.1359926828557,284.3685908903527,237.97502730955753,235.06752707045294,252.168137004514,214.13193392274465,244.46751343186938,233.03056696271236,215.99866104995243,283.2513165651118,264.10673437729855,224.0460843350634,227.37317384301073,206.3259380745292,227.81672043708707,172.45440599474472,155.49062409676353,143.44455098329874,231.377513053484,272.06853798433906,198.2074067311599
CYB5D2,156.0169489660563,249.94748133599776,255.8802196635438,162.78152365889613,155.59768389708228,212.72343197803056,178.67348905605306,159.2566385743542,149.79010413830602,154.1787798070864,117.45271405121487,157.93825543323842,184.1381187306488,175.6260348482519,162.7227111822603,164.06195769636213,129.214004007846,153.55780291911736,79.3078952900141,158.86835111130543,0.0,167.0259815584923,248.94361999319028,0.0
ANKFY1,162.71198123387813,190.79286921211556,190.48471028373882,222.74243664535334,258.75224082548203,229.37760834431865,221.17381330744485,268.4077716584704,185.56642406930106,221.36576026956442,202.47290387473336,245.0424303866236,252.24645160978778,287.6836354784421,183.18245701031975,254.87135123782386,153.82815709865602,305.0678469322012,214.93346594274868,118.76925406700242,160.22546583398838,294.4217265486161,235.83596521607728,247.96214788540698
UBE2G1,140.05077848890858,123.03913945312858,141.4585228468232,206.0181794688995,109.14298719252648,154.76715836385716,162.66966710083835,179.3182997406052,158.19827838303272,148.5407253813555,143.77067434467548,205.17269946709348,174.21963211503868,213.3816014123393,134.1559939439152,137.23709295242216,140.8548077412482,143.9944192771479,193.80259012431992,123.74134433219596,100.42066649141442,186.98409099616757,166.47820457004158,83.25497100184187
SPNS3,4.471074427747916,41.26271150765916,7.014844929144255,9.559520220135772,24.987281653373216,15.833370417337516,15.70349972289102,0.7640945709814788,8.144986224825152,21.721209810115095,3.003678062020458,10.545326602060166,9.996749976867926,16.188942300669396,22.660872739827337,5.841152224530435,35.92237912569866,23.976022556345526,0.0,191.25259548444816,0.0,5.474205295611484,4.46706397060149,51.794724969484676
SPNS2,187.9305432563838,185.54901659705104,102.55581638074561,136.5257820579207,172.7648705586227,353.559342352716,152.55710645247126,75.14423068956106,237.3818994137832,172.9153536112997,90.53367242982672,130.2249329353723,82.41175202169192,100.0095655467115,100.82895730161063,94.98391251562886,97.61690582115307,190.4035181862031,322.5896080091728,122.96710541750683,0.0,51.135644354286235,155.78354849950787,154.82395664428063
MYBBP1A,114.27626137762164,186.73820488776437,129.11304925949372,181.2311892004167,208.2043718097787,208.03982569093168,239.5745738187147,198.52197798809294,128.00123366949123,158.8951339986667,194.33262670747732,140.56895581329616,127.35705106481757,174.89636955427443,183.7860265408439,135.30924226599407,184.95601959436902,195.29755885189417,140.38393751151148,159.0809937473105,76.503760524426,310.45855531486035,120.54791406548021,169.13698707725644
GGT6,1.323054170817771,20.70428614774364,1.4719251273485514,4.0860404891859465,13.79158546671472,6.5847716434184935,6.04095402183976,0.2939383101276426,3.133281635364564,3.9580565803942727,0.7703200513375255,0.7606246331128497,3.2384283379667056,0.8303597527201935,4.0014178696596385,0.8988093774158824,21.984648925681388,3.02854545098309,4.5621065992515755,101.3359182726,0.0,1.0529316101650688,15.656785216936123,0.0
